Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
Serie A - Italy,20250427,Venezia,AC Milan,0,2,Completed,165068ca4d68fd7106ee573a6766c201
Serie A - Italy,20250427,Inter Milan,AS Roma,0,1,Completed,c488abf117c2716713e497ce1fb891b8
Serie A - Italy,20250427,Fiorentina,Empoli,2,1,Completed,668b0d7cd48c7bd25343d3ccc1caac69
Serie A - Italy,20250427,Juventus,Monza,2,0,Completed,434f9ecb0d39cc891d483ea52da5017f
Serie A - Italy,20250427,Napoli,Torino,2,0,Completed,5041db484ed6f655969de77b75966d77
Serie A - Italy,20250427,Atalanta BC,Lecce,1,1,Completed,a1a97cc571b21a71810042c76b68ce7a
Serie B - Italy,20250427,Südtirol,Juve Stabia,2,0,Completed,27b8120082d4421dcb730645b4cf1ff0
Serie B - Italy,20250427,US Catanzaro 1929,Palermo,1,3,Completed,a42918bfbdaf7babfaa0927cda463407
Liga MX,20250427,FC Juárez,Pumas,1,1,Completed,dd5b5dd0a1ddef83b5acc8d29b9968a5
Liga MX,20250427,Monterrey,Pachuca,1,2,Completed,3f90bba25ad011ded08a90f262eefd4d
Dutch Eredivisie,20250427,Fortuna Sittard,Willem II,1,0,Completed,740724bb1e947598d2a404b83566969e
Dutch Eredivisie,20250427,Ajax,Sparta Rotterdam,1,1,Completed,f7f8a47783c66bca2728533932638d58
Dutch Eredivisie,20250427,Heerenveen,NEC Nijmegen,1,0,Completed,37218ec9da830b76965c1d07013ef299
Dutch Eredivisie,20250427,Almere City,Go Ahead Eagles,0,0,Completed,82d7306801864973232e57eb2c9a7531
Primeira Liga - Portugal,20250427,Moreirense FC,Nacional,1,1,Completed,5ad2ea2c2b8d290b369eef6d6790a1f0
Primeira Liga - Portugal,20250427,Vitória SC,Rio Ave FC,3,0,Completed,bc398401c7d19bc0b318987799bb6eea
Primeira Liga - Portugal,20250427,Benfica,AVS Futebol SAD,6,0,Completed,775a425c9273a453a842ff669fe25193
Primeira Liga - Portugal,20250427,Boavista Porto,Sporting Lisbon,0,5,Completed,9a9b3ac92c40ec417e873f757980122f
La Liga - Spain,20250427,Villarreal,Espanyol,1,0,Completed,ab47fdb6554bfea433e0a50a1bf353ad
La Liga 2 - Spain,20250427,Real Racing Club de Santander,Deportivo La Coruña,2,1,Completed,f6c421a53f068ca61d8e970579b33b14
La Liga 2 - Spain,20250427,Málaga,CD Castellón,1,0,Completed,ea6e3f6ac37a8b87fc416583f5324212
La Liga 2 - Spain,20250427,Tenerife,SD Eibar,1,1,Completed,5a894dcdc26d6fae37142884ff930412
La Liga 2 - Spain,20250427,Zaragoza,SD Huesca,1,1,Completed,73de5597c5289bbfd3b50bb108bcac27
Turkey Super League,20250427,Torku Konyaspor,Adana Demirspor,3,1,Completed,835b032b861b4946761423d22d3969f8
Turkey Super League,20250427,Trabzonspor,Alanyaspor,4,3,Completed,0b68fc3518ac70710fbf00112a57a6a5
Turkey Super League,20250427,Eyüpspor,Galatasaray,1,5,Completed,d16f5bd1fa8b8f95d81ebd9c0ef8780c
Turkey Super League,20250427,Kayserispor,Çaykur Rizespor,1,0,Completed,fdc6fd438882d3f256e19e35f83d978c
