Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
Ligue 2 - France,20250411,Amiens,USL Dunkerque,1,0,Completed,183c38cb0f8d4dcf9407358dd9d2c1b3
Ligue 2 - France,20250411,Red Star,Annecy FC,0,1,Completed,7970edbdebf5b904e1573e4ff045a08a
Ligue 2 - France,20250411,Rodez AF,Caen,2,2,Completed,3922e06cd82af1be1e9ed65730ab945d
Ligue 2 - France,20250411,Pau FC,Clermont,2,2,Completed,3e367521f87de15de50b4c942aed43f3
Ligue 2 - France,20250411,FC Martigues,Metz,1,4,Completed,9d7db21a174a4049bd08fcbd89da03cb
Bundesliga - Germany,20250411,VfL Wolfsburg,RB Leipzig,2,3,Completed,bccff1186be60c984a877f9ae257a4de
Bundesliga 2 - Germany,20250411,Greuther Fürth,1. FC Köln,1,1,Completed,d09cdf6ba26ac303660b342a320f2047
Bundesliga 2 - Germany,20250411,Hamburger SV,Eintracht Braunschweig,2,4,Completed,0a206ab0e6fc446b1ce76724b2b859d4
3. Liga - Germany,20250411,Wehen Wiesbaden,1. FC Saarbrücken,1,1,Completed,6bce29f0b572546850dd464cefc6a74b
Serie A - Italy,20250411,Udinese,AC Milan,0,4,Completed,c381d8426e15f827b96b6d18e35422d2
Serie B - Italy,20250411,Bari,Palermo,2,1,Completed,0de975dc120c30aa2121f4ecaa32d680
League of Ireland,20250411,Shelbourne Dublin,Bohemians,1,0,Completed,3b86a4be37967dc13e0e88e063ad190f
League of Ireland,20250411,Cork City,St Patricks Athletic,0,2,Completed,252fae1b345bd378582ea888141dfdfc
League of Ireland,20250411,Derry City,Drogheda United,1,3,Completed,332fc7138b3d66786474cc4e6d415330
League of Ireland,20250411,Shamrock Rovers,Waterford FC,2,0,Completed,c30bbd71353f747a249587d44e5c122c
Liga MX,20250411,Necaxa,Pachuca,3,5,Completed,b820a060cd3b91a0db2cc2bce970f0d3
Liga MX,20250411,Mazatlán FC,Guadalajara,,,Unknown,e34e4f94f255d542656157e2dcc562f9
Dutch Eredivisie,20250411,NEC Nijmegen,RKC Waalwijk,2,1,Completed,965be90370bb2daaed6519a9c78096a9
Primeira Liga - Portugal,20250411,Gil Vicente,Vitória SC,0,1,Completed,bd2d4a4ae870e40e58b94c32c8b78a58
La Liga - Spain,20250411,Valencia,Sevilla,1,0,Completed,8442242ece96cc1ecd074d7a51a07687
La Liga 2 - Spain,20250411,Córdoba,Levante,2,2,Completed,b041784d53a1c8fb6fb587213f1c6d8b
Turkey Super League,20250411,Samsunspor,Galatasaray,0,2,Completed,4e631ab1f33fb3a8649a96e41024887e
