Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
Bundesliga - Germany,20250404,Augsburg,Bayern Munich,1,3,Completed,774e12e31a16c24aa1f1296d2cb29ac1
Bundesliga 2 - Germany,20250404,Eintracht Braunschweig,SC Paderborn,3,2,Completed,07440305b40aa6f407a6cd703b9e91cf
Bundesliga 2 - Germany,20250404,Karlsruher SC,Hannover 96,1,0,Completed,276bc5aabdd4f43c6429dccedff4cffa
3. Liga - Germany,20250404,Hannover 96,Dynamo Dresden,2,3,Completed,afddb12da4475f5d68a70293ba207ae3
Serie A - Italy,20250404,Genoa,Udinese,1,0,Completed,28b2287b42d5bc8ff8d004ebc02fa7f4
Serie B - Italy,20250404,Reggiana,Cremonese,1,2,Completed,1dfcf2b5ba99ed40ea81ae828428e4e0
League of Ireland,20250404,Bohemians,Sligo Rovers,4,2,Completed,8f98b986d381adc973fbad483676023b
League of Ireland,20250404,St Patricks Athletic,Shelbourne Dublin,0,0,Completed,81e45d26296d5d9dfaf37a7a99a15ac6
League of Ireland,20250404,Drogheda United,Waterford FC,2,0,Completed,952eac27e7fbd26a9c9ef762edbd34c8
League of Ireland,20250404,Galway United,Shamrock Rovers,0,1,Completed,339c667ba500ba7c8e58f680609dde8a
League of Ireland,20250404,Derry City,Cork City,2,1,Completed,b4d753323aeede0e1fee4d84fd6a44af
Liga MX,20250404,Querétaro,León,1,1,Completed,08c4cc9cc8ef6e27e1e7d7a448dbdb61
Liga MX,20250404,Tijuana,Necaxa,,,Unknown,51c7f6811b5b22bd9fc54e76edafea73
Liga MX,20250404,Puebla,Tigres,,,Unknown,205e15aa395e1ad7d0da8e5656ef34a9
Dutch Eredivisie,20250404,Heerenveen,Willem II,3,1,Completed,c4b2b58cb6d7e22673a0c4b4f0299999
Primeira Liga - Portugal,20250404,AVS Futebol SAD,Estoril,0,3,Completed,592b9129bcd1092dcabae21bb2d1d883
La Liga - Spain,20250404,Rayo Vallecano,Espanyol,0,4,Completed,0d29d3d7d24c7d2dacf65d65bacb65a7
La Liga 2 - Spain,20250404,CD Castellón,Albacete,2,2,Completed,7756456d1e1094675bacebcc92c7cb91
Turkey Super League,20250404,Adana Demirspor,Kayserispor,0,2,Completed,8381b5bd31221333b7ce4d31d7932c63
