Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
Ligue 1 - France,20250328,Strasbourg,Lyon,4,2,Completed,7796df3b0735a1f2e8fac00eed1c3921
Ligue 2 - France,20250328,Pau FC,Annecy FC,1,0,Completed,9c4ce6c5bfe576673ef8b43b7f8667ba
Ligue 2 - France,20250328,FC Martigues,AC Ajaccio,2,0,Completed,d148e33eeda7e32b29a96e7b0263f02d
Ligue 2 - France,20250328,Clermont,Amiens,1,1,Completed,eb1d0004748ea9f41e5aa75eb1c263a5
Ligue 2 - France,20250328,Metz,Troyes,2,1,Completed,531a9884c5cd1105b31cdfecad35a386
Ligue 2 - France,20250328,Red Star,Rodez AF,1,1,Completed,27ba3439561f35a20505e0f10fb7d1ab
Ligue 2 - France,20250328,SC Bastia,USL Dunkerque,2,0,Completed,1713b8b04e270da8d0fd931f64fd0e91
Bundesliga - Germany,20250328,Bayer Leverkusen,VfL Bochum,3,1,Completed,deb496dd7f8ea33e6bfeab237a38bab0
Bundesliga 2 - Germany,20250328,Hamburger SV,Elversberg,0,0,Completed,3a9886e8f0dea8fb37bdb363fa23cde3
Bundesliga 2 - Germany,20250328,SSV Ulm 1846,SV Darmstadt 98,2,1,Completed,04961d6a5ae6f332f745fad454f1df98
3. Liga - Germany,20250328,SC Verl,Rot-Weiss Essen,3,0,Completed,fc794f32f92efce7ac67af24498cdc12
Serie B - Italy,20250328,Spezia,Brescia,0,1,Completed,94b35cc51ea230afd7fc48ee752bb906
League of Ireland,20250328,Bohemians,Galway United,0,2,Completed,1f64ed18ac4fface180b327ec8445bc8
League of Ireland,20250328,Cork City,Drogheda United,1,1,Completed,91d74c94fc16630d7225744647e89bee
League of Ireland,20250328,Sligo Rovers,Shelbourne Dublin,1,2,Completed,b5927224552d949ff2821089a203fddb
League of Ireland,20250328,Waterford FC,St Patricks Athletic,1,2,Completed,6f0c24dea123170d3cef000d8cf6124b
League of Ireland,20250328,Shamrock Rovers,Derry City,0,0,Completed,50121dc39947adcbdf46b5d5be203323
Liga MX,20250328,Necaxa,Querétaro,2,0,Completed,60e74b6a4e27fcf12067fcc068b31a87
Liga MX,20250328,Mazatlán FC,Atlas,,,Unknown,c0bcbb256c8c4a0df8b1f376bf04944f
Primeira Liga - Portugal,20250328,Gil Vicente,Benfica,0,3,Completed,3683f24d1fd6ad6c226f40f0966a9eb9
La Liga 2 - Spain,20250328,Tenerife,Granada CF,2,1,Completed,8b77cc8db8ec425bdfd9679229622c17
Turkey Super League,20250328,Antalyaspor,Alanyaspor,2,1,Completed,d5279579d84df9e2a2ce06c45d04d697
Turkey Super League,20250328,Kayserispor,Hatayspor,5,0,Completed,69f88b3c9df189e80c6366548bcfe141
Turkey Super League,20250328,Bodrum FK,Fenerbahce,2,4,Completed,3d1c81e50227e887d4ad714d671ce4c4
Turkey Super League,20250328,Torku Konyaspor,Gazişehir Gaziantep,1,0,Completed,4fe551610e62bc8baf883847be3c88fe
