Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
Serie A - Italy,20250504,Empoli,Lazio,0,1,Completed,fcadfaaa9a9a7ec88308213c7cfc76f7
Serie A - Italy,20250504,Monza,Atalanta BC,0,4,Completed,da1ce5912116d9976c5e49b26ac1118d
Serie A - Italy,20250504,AS Roma,Fiorentina,1,0,Completed,cabaecf6ff83f27d33cfc54f4074e21a
Serie A - Italy,20250504,Bologna,Juventus,1,1,Completed,b4cb2acf21482f1be67d50c24b3bdecd
Serie B - Italy,20250504,Südtirol,Cosenza,2,1,Completed,6d82a41f9e72b8e5f3c04fcf7bc531d1
Serie B - Italy,20250504,US Catanzaro 1929,Sampdoria,2,2,Completed,d6cc7e74b5b03472f0662da5f621b14b
Serie B - Italy,20250504,Bari,Pisa,1,0,Completed,dc493012a030b349cec089c9a4845d27
Serie B - Italy,20250504,Cesena FC,Palermo,2,1,Completed,2b8994046cccb595d21cc45626816ad2
Serie B - Italy,20250504,Frosinone,Cittadella,1,1,Completed,1b9393f86d9b64de4b8e15f593110a61
Serie B - Italy,20250504,Salernitana,Mantova,2,0,Completed,0f495ca2c5ea7d40461c31d537dd2b2a
Serie B - Italy,20250504,Brescia,Juve Stabia,0,0,Completed,2c3cb5250561757529298d1f7f2914f5
Serie B - Italy,20250504,Reggiana,Spezia,2,1,Completed,d564454a10cb1393ad291d7920e09f66
Serie B - Italy,20250504,Carrarese,Modena,2,1,Completed,0a254a922bd76afc288cd1e885adc5bc
Serie B - Italy,20250504,Cremonese,Sassuolo,1,1,Completed,8f35a524774f0855d051078cb2777201
Liga MX,20250504,Monterrey,Pumas,2,0,Completed,26d0b9f313add708a7b15b39aacbe93f
Dutch Eredivisie,20250504,NAC Breda,FC Zwolle,1,3,Completed,bb5cfdaa82f075a6fa2092f528dc285e
Dutch Eredivisie,20250504,Go Ahead Eagles,AZ Alkmaar,0,3,Completed,c3d2fa059c2fdbccea879f49e7a02114
Dutch Eredivisie,20250504,Sparta Rotterdam,FC Twente Enschede,0,2,Completed,d0db3a17f345ee03991703b5f189afc8
Primeira Liga - Portugal,20250504,Arouca,Casa Pia,0,0,Completed,d7a9da1a47259eb115becb36b73b8ee3
Primeira Liga - Portugal,20250504,Sporting Lisbon,Gil Vicente,2,1,Completed,488b6d369c323a2ace748a5e2a4ea939
Primeira Liga - Portugal,20250504,Rio Ave FC,CF Estrela,,,Unknown,f1cee5cf104bc8486a45cb7906d53802
La Liga - Spain,20250504,Real Madrid,Celta Vigo,3,2,Completed,75618e19b992b8003e557b0617717e89
La Liga - Spain,20250504,Sevilla,Leganés,2,2,Completed,58df3b2e4187c2bc6e4e6366c14a1332
La Liga - Spain,20250504,Espanyol,Real Betis,1,2,Completed,f7a71bdec58abfc812eb44bd520ab63f
La Liga - Spain,20250504,Real Sociedad,Athletic Bilbao,0,0,Completed,b18fa43d7aa3da76cbc9cc16f8ebe4ed
La Liga 2 - Spain,20250504,Levante,Tenerife,1,1,Completed,05715b9bf7900920a5f932e35326706c
La Liga 2 - Spain,20250504,Racing de Ferrol,Zaragoza,1,2,Completed,261c0dd7130171994bb5b82fbd5af894
La Liga 2 - Spain,20250504,Almería,CD Eldense,5,0,Completed,6ef32d5a6ce19e074cf3c1a7f7d71406
La Liga 2 - Spain,20250504,FC Cartagena,Real Racing Club de Santander,1,0,Completed,152018c6948ea27090dc75996da35808
La Liga 2 - Spain,20250504,Deportivo La Coruña,Albacete,5,1,Completed,caac97488a6d4ec5a01a4ef767d331c8
Premiership - Scotland,20250504,Rangers,Celtic,1,1,Completed,5ee5d28aa487b27a4aa1f2bcef43d373
Swiss Superleague,20250504,FC Sion,FC Zurich,2,1,Completed,38d0eb22152a3f9bf353a8ed187fb23c
Swiss Superleague,20250504,FC Basel,Servette,5,1,Completed,4ea36a8dcd30e0049b5ec302c69de92e
Swiss Superleague,20250504,FC Luzern,FC Lugano,0,2,Completed,4bbeef8cd22f9f793ec55e1436533782
Swiss Superleague,20250504,Yverdon Sport FC,FC St Gallen,,,Unknown,cf44ec23d8672632f11c43b222fc20e1
Turkey Super League,20250504,Samsunspor,Eyüpspor,3,0,Completed,91959bf56b407b163ef0a0abad1c62a8
Turkey Super League,20250504,Adana Demirspor,Goztepe,1,2,Completed,d67fc7832a7996a88dc6b4a98f16059f
Turkey Super League,20250504,Fenerbahce,Besiktas JK,0,1,Completed,6bcc1c582747024e3365f4fd7cc0034b
